"Time (CET/CEST)","BZN|SE2 > BZN|NO3 [MW]","BZN|NO3 > BZN|SE2 [MW]"
"01.10.2018 22:00 - 01.10.2018 23:00","0","30"
"01.10.2018 23:00 - 02.10.2018 00:00","47","0"
"02.10.2018 00:00 - 02.10.2018 01:00","12","0"
"02.10.2018 01:00 - 02.10.2018 02:00","88","0"
"02.10.2018 02:00 - 02.10.2018 03:00","94","0"
"02.10.2018 03:00 - 02.10.2018 04:00","135","0"
"02.10.2018 04:00 - 02.10.2018 05:00","87","0"
"02.10.2018 05:00 - 02.10.2018 06:00","0","196"
"02.10.2018 06:00 - 02.10.2018 07:00","0","284"
"02.10.2018 07:00 - 02.10.2018 08:00","0","311"
"02.10.2018 08:00 - 02.10.2018 09:00","0","346"
"02.10.2018 09:00 - 02.10.2018 10:00","0","405"
"02.10.2018 10:00 - 02.10.2018 11:00","0","217"
"02.10.2018 11:00 - 02.10.2018 12:00","0","107"
"02.10.2018 12:00 - 02.10.2018 13:00","0","103"
"02.10.2018 13:00 - 02.10.2018 14:00","0","19"
"02.10.2018 14:00 - 02.10.2018 15:00","0","25"
"02.10.2018 15:00 - 02.10.2018 16:00","2","0"
"02.10.2018 16:00 - 02.10.2018 17:00","15","0"
"02.10.2018 17:00 - 02.10.2018 18:00","0","26"
"02.10.2018 18:00 - 02.10.2018 19:00","0","242"
"02.10.2018 19:00 - 02.10.2018 20:00","0","398"
"02.10.2018 20:00 - 02.10.2018 21:00","0","144"
"02.10.2018 21:00 - 02.10.2018 22:00","60","0"
"02.10.2018 22:00 - 02.10.2018 23:00","238","0"
"02.10.2018 23:00 - 03.10.2018 00:00","366","0"
"03.10.2018 00:00 - 03.10.2018 01:00","442","0"
"03.10.2018 01:00 - 03.10.2018 02:00","440","0"
"03.10.2018 02:00 - 03.10.2018 03:00","493","0"
"03.10.2018 03:00 - 03.10.2018 04:00","512","0"
"03.10.2018 04:00 - 03.10.2018 05:00","527","0"
"03.10.2018 05:00 - 03.10.2018 06:00","463","0"
"03.10.2018 06:00 - 03.10.2018 07:00","239","0"
"03.10.2018 07:00 - 03.10.2018 08:00","173","0"
"03.10.2018 08:00 - 03.10.2018 09:00","10","0"
"03.10.2018 09:00 - 03.10.2018 10:00","0","57"
"03.10.2018 10:00 - 03.10.2018 11:00","0","40"
"03.10.2018 11:00 - 03.10.2018 12:00","21","0"
"03.10.2018 12:00 - 03.10.2018 13:00","28","0"
"03.10.2018 13:00 - 03.10.2018 14:00","15","0"
"03.10.2018 14:00 - 03.10.2018 15:00","1","0"
"03.10.2018 15:00 - 03.10.2018 16:00","4","0"
"03.10.2018 16:00 - 03.10.2018 17:00","15","0"
"03.10.2018 17:00 - 03.10.2018 18:00","0","101"
"03.10.2018 18:00 - 03.10.2018 19:00","0","495"
"03.10.2018 19:00 - 03.10.2018 20:00","0","567"
"03.10.2018 20:00 - 03.10.2018 21:00","0","418"
"03.10.2018 21:00 - 03.10.2018 22:00","0","191"
"03.10.2018 22:00 - 03.10.2018 23:00","0","94"
"03.10.2018 23:00 - 04.10.2018 00:00","0","38"
"04.10.2018 00:00 - 04.10.2018 01:00","0","96"
"04.10.2018 01:00 - 04.10.2018 02:00","0","27"
"04.10.2018 02:00 - 04.10.2018 03:00","0","97"
"04.10.2018 03:00 - 04.10.2018 04:00","0","335"
"04.10.2018 04:00 - 04.10.2018 05:00","0","355"
"04.10.2018 05:00 - 04.10.2018 06:00","0","454"
"04.10.2018 06:00 - 04.10.2018 07:00","0","669"
"04.10.2018 07:00 - 04.10.2018 08:00","0","561"
"04.10.2018 08:00 - 04.10.2018 09:00","0","529"
"04.10.2018 09:00 - 04.10.2018 10:00","0","465"
"04.10.2018 10:00 - 04.10.2018 11:00","0","474"
"04.10.2018 11:00 - 04.10.2018 12:00","0","354"
"04.10.2018 12:00 - 04.10.2018 13:00","0","391"
"04.10.2018 13:00 - 04.10.2018 14:00","0","418"
"04.10.2018 14:00 - 04.10.2018 15:00","0","456"
"04.10.2018 15:00 - 04.10.2018 16:00","0","366"
"04.10.2018 16:00 - 04.10.2018 17:00","0","397"
"04.10.2018 17:00 - 04.10.2018 18:00","0","335"
"04.10.2018 18:00 - 04.10.2018 19:00","0","342"
"04.10.2018 19:00 - 04.10.2018 20:00","0","392"
"04.10.2018 20:00 - 04.10.2018 21:00","0","310"
"04.10.2018 21:00 - 04.10.2018 22:00","0","167"
"04.10.2018 22:00 - 04.10.2018 23:00","0","131"
"04.10.2018 23:00 - 05.10.2018 00:00","60","0"
"05.10.2018 00:00 - 05.10.2018 01:00","0","45"
"05.10.2018 01:00 - 05.10.2018 02:00","176","0"
"05.10.2018 02:00 - 05.10.2018 03:00","309","0"
"05.10.2018 03:00 - 05.10.2018 04:00","320","0"
"05.10.2018 04:00 - 05.10.2018 05:00","284","0"
"05.10.2018 05:00 - 05.10.2018 06:00","0","56"
"05.10.2018 06:00 - 05.10.2018 07:00","0","337"
"05.10.2018 07:00 - 05.10.2018 08:00","0","443"
"05.10.2018 08:00 - 05.10.2018 09:00","0","462"
"05.10.2018 09:00 - 05.10.2018 10:00","0","545"
"05.10.2018 10:00 - 05.10.2018 11:00","0","513"
"05.10.2018 11:00 - 05.10.2018 12:00","0","468"
"05.10.2018 12:00 - 05.10.2018 13:00","0","296"
"05.10.2018 13:00 - 05.10.2018 14:00","0","478"
"05.10.2018 14:00 - 05.10.2018 15:00","0","457"
"05.10.2018 15:00 - 05.10.2018 16:00","0","505"
"05.10.2018 16:00 - 05.10.2018 17:00","0","480"
"05.10.2018 17:00 - 05.10.2018 18:00","0","442"
"05.10.2018 18:00 - 05.10.2018 19:00","0","442"
"05.10.2018 19:00 - 05.10.2018 20:00","0","394"
"05.10.2018 20:00 - 05.10.2018 21:00","0","235"
"05.10.2018 21:00 - 05.10.2018 22:00","0","86"
"05.10.2018 22:00 - 05.10.2018 23:00","0","38"
"05.10.2018 23:00 - 06.10.2018 00:00","128","0"
"06.10.2018 00:00 - 06.10.2018 01:00","0","30"
"06.10.2018 01:00 - 06.10.2018 02:00","80","0"
"06.10.2018 02:00 - 06.10.2018 03:00","53","0"
"06.10.2018 03:00 - 06.10.2018 04:00","0","6"
"06.10.2018 04:00 - 06.10.2018 05:00","0","69"
"06.10.2018 05:00 - 06.10.2018 06:00","0","77"
"06.10.2018 06:00 - 06.10.2018 07:00","0","148"
"06.10.2018 07:00 - 06.10.2018 08:00","0","247"
"06.10.2018 08:00 - 06.10.2018 09:00","0","333"
"06.10.2018 09:00 - 06.10.2018 10:00","0","352"
"06.10.2018 10:00 - 06.10.2018 11:00","0","325"
"06.10.2018 11:00 - 06.10.2018 12:00","0","309"
"06.10.2018 12:00 - 06.10.2018 13:00","0","358"
"06.10.2018 13:00 - 06.10.2018 14:00","0","406"
"06.10.2018 14:00 - 06.10.2018 15:00","0","479"
"06.10.2018 15:00 - 06.10.2018 16:00","0","437"
"06.10.2018 16:00 - 06.10.2018 17:00","0","470"
"06.10.2018 17:00 - 06.10.2018 18:00","0","531"
"06.10.2018 18:00 - 06.10.2018 19:00","0","617"
"06.10.2018 19:00 - 06.10.2018 20:00","0","500"
"06.10.2018 20:00 - 06.10.2018 21:00","0","364"
"06.10.2018 21:00 - 06.10.2018 22:00","0","411"
"06.10.2018 22:00 - 06.10.2018 23:00","0","261"
"06.10.2018 23:00 - 07.10.2018 00:00","0","138"
"07.10.2018 00:00 - 07.10.2018 01:00","0","182"
"07.10.2018 01:00 - 07.10.2018 02:00","0","139"
"07.10.2018 02:00 - 07.10.2018 03:00","0","67"
"07.10.2018 03:00 - 07.10.2018 04:00","130","0"
"07.10.2018 04:00 - 07.10.2018 05:00","156","0"
"07.10.2018 05:00 - 07.10.2018 06:00","72","0"
"07.10.2018 06:00 - 07.10.2018 07:00","0","24"
"07.10.2018 07:00 - 07.10.2018 08:00","0","262"
"07.10.2018 08:00 - 07.10.2018 09:00","0","537"
"07.10.2018 09:00 - 07.10.2018 10:00","0","565"
"07.10.2018 10:00 - 07.10.2018 11:00","0","549"
"07.10.2018 11:00 - 07.10.2018 12:00","0","477"
"07.10.2018 12:00 - 07.10.2018 13:00","0","527"
"07.10.2018 13:00 - 07.10.2018 14:00","0","505"
"07.10.2018 14:00 - 07.10.2018 15:00","0","516"
"07.10.2018 15:00 - 07.10.2018 16:00","0","540"
"07.10.2018 16:00 - 07.10.2018 17:00","0","517"
"07.10.2018 17:00 - 07.10.2018 18:00","0","571"
"07.10.2018 18:00 - 07.10.2018 19:00","0","710"
"07.10.2018 19:00 - 07.10.2018 20:00","0","678"
"07.10.2018 20:00 - 07.10.2018 21:00","0","567"
"07.10.2018 21:00 - 07.10.2018 22:00","0","544"
"07.10.2018 22:00 - 07.10.2018 23:00","0","520"
"07.10.2018 23:00 - 08.10.2018 00:00","0","473"
"08.10.2018 00:00 - 08.10.2018 01:00","0","355"
"08.10.2018 01:00 - 08.10.2018 02:00","0","172"
"08.10.2018 02:00 - 08.10.2018 03:00","0","31"
"08.10.2018 03:00 - 08.10.2018 04:00","72","0"
"08.10.2018 04:00 - 08.10.2018 05:00","2","0"
"08.10.2018 05:00 - 08.10.2018 06:00","0","265"
"08.10.2018 06:00 - 08.10.2018 07:00","0","443"
"08.10.2018 07:00 - 08.10.2018 08:00","0","422"
"08.10.2018 08:00 - 08.10.2018 09:00","0","374"
"08.10.2018 09:00 - 08.10.2018 10:00","0","357"
"08.10.2018 10:00 - 08.10.2018 11:00","0","430"
"08.10.2018 11:00 - 08.10.2018 12:00","0","489"
"08.10.2018 12:00 - 08.10.2018 13:00","0","474"
"08.10.2018 13:00 - 08.10.2018 14:00","0","481"
"08.10.2018 14:00 - 08.10.2018 15:00","0","525"
"08.10.2018 15:00 - 08.10.2018 16:00","0","538"
"08.10.2018 16:00 - 08.10.2018 17:00","0","532"
"08.10.2018 17:00 - 08.10.2018 18:00","0","558"
"08.10.2018 18:00 - 08.10.2018 19:00","0","635"
"08.10.2018 19:00 - 08.10.2018 20:00","0","591"
"08.10.2018 20:00 - 08.10.2018 21:00","0","366"
"08.10.2018 21:00 - 08.10.2018 22:00","0","360"
"08.10.2018 22:00 - 08.10.2018 23:00","0","312"
"08.10.2018 23:00 - 09.10.2018 00:00","0","29"
"09.10.2018 00:00 - 09.10.2018 01:00","38","0"
"09.10.2018 01:00 - 09.10.2018 02:00","111","0"
"09.10.2018 02:00 - 09.10.2018 03:00","95","0"
"09.10.2018 03:00 - 09.10.2018 04:00","86","0"
"09.10.2018 04:00 - 09.10.2018 05:00","68","0"
"09.10.2018 05:00 - 09.10.2018 06:00","0","223"
"09.10.2018 06:00 - 09.10.2018 07:00","0","401"
"09.10.2018 07:00 - 09.10.2018 08:00","0","314"
"09.10.2018 08:00 - 09.10.2018 09:00","0","206"
"09.10.2018 09:00 - 09.10.2018 10:00","0","269"
"09.10.2018 10:00 - 09.10.2018 11:00","0","297"
"09.10.2018 11:00 - 09.10.2018 12:00","0","278"
"09.10.2018 12:00 - 09.10.2018 13:00","0","383"
"09.10.2018 13:00 - 09.10.2018 14:00","0","310"
"09.10.2018 14:00 - 09.10.2018 15:00","0","250"
"09.10.2018 15:00 - 09.10.2018 16:00","0","250"
"09.10.2018 16:00 - 09.10.2018 17:00","0","279"
"09.10.2018 17:00 - 09.10.2018 18:00","0","252"
"09.10.2018 18:00 - 09.10.2018 19:00","0","392"
"09.10.2018 19:00 - 09.10.2018 20:00","0","431"
"09.10.2018 20:00 - 09.10.2018 21:00","0","232"
"09.10.2018 21:00 - 09.10.2018 22:00","0","125"
"09.10.2018 22:00 - 09.10.2018 23:00","8","0"
"09.10.2018 23:00 - 10.10.2018 00:00","109","0"
"10.10.2018 00:00 - 10.10.2018 01:00","116","0"
"10.10.2018 01:00 - 10.10.2018 02:00","240","0"
"10.10.2018 02:00 - 10.10.2018 03:00","232","0"
"10.10.2018 03:00 - 10.10.2018 04:00","118","0"
"10.10.2018 04:00 - 10.10.2018 05:00","37","0"
"10.10.2018 05:00 - 10.10.2018 06:00","0","198"
"10.10.2018 06:00 - 10.10.2018 07:00","0","386"
"10.10.2018 07:00 - 10.10.2018 08:00","0","458"
"10.10.2018 08:00 - 10.10.2018 09:00","0","437"
"10.10.2018 09:00 - 10.10.2018 10:00","0","520"
"10.10.2018 10:00 - 10.10.2018 11:00","0","534"
"10.10.2018 11:00 - 10.10.2018 12:00","0","541"
"10.10.2018 12:00 - 10.10.2018 13:00","0","572"
"10.10.2018 13:00 - 10.10.2018 14:00","0","546"
"10.10.2018 14:00 - 10.10.2018 15:00","0","575"
"10.10.2018 15:00 - 10.10.2018 16:00","0","534"
"10.10.2018 16:00 - 10.10.2018 17:00","0","499"
"10.10.2018 17:00 - 10.10.2018 18:00","0","525"
"10.10.2018 18:00 - 10.10.2018 19:00","0","578"
"10.10.2018 19:00 - 10.10.2018 20:00","0","555"
"10.10.2018 20:00 - 10.10.2018 21:00","0","540"
"10.10.2018 21:00 - 10.10.2018 22:00","0","434"
"10.10.2018 22:00 - 10.10.2018 23:00","0","337"
"10.10.2018 23:00 - 11.10.2018 00:00","0","87"
"11.10.2018 00:00 - 11.10.2018 01:00","45","0"
"11.10.2018 01:00 - 11.10.2018 02:00","58","0"
"11.10.2018 02:00 - 11.10.2018 03:00","75","0"
"11.10.2018 03:00 - 11.10.2018 04:00","30","0"
"11.10.2018 04:00 - 11.10.2018 05:00","0","51"
"11.10.2018 05:00 - 11.10.2018 06:00","0","371"
"11.10.2018 06:00 - 11.10.2018 07:00","0","563"
"11.10.2018 07:00 - 11.10.2018 08:00","0","632"
"11.10.2018 08:00 - 11.10.2018 09:00","0","617"
"11.10.2018 09:00 - 11.10.2018 10:00","0","606"
"11.10.2018 10:00 - 11.10.2018 11:00","0","641"
"11.10.2018 11:00 - 11.10.2018 12:00","0","647"
"11.10.2018 12:00 - 11.10.2018 13:00","0","659"
"11.10.2018 13:00 - 11.10.2018 14:00","0","666"
"11.10.2018 14:00 - 11.10.2018 15:00","0","587"
"11.10.2018 15:00 - 11.10.2018 16:00","0","559"
"11.10.2018 16:00 - 11.10.2018 17:00","0","619"
"11.10.2018 17:00 - 11.10.2018 18:00","0","632"
"11.10.2018 18:00 - 11.10.2018 19:00","0","550"
"11.10.2018 19:00 - 11.10.2018 20:00","0","559"
"11.10.2018 20:00 - 11.10.2018 21:00","0","552"
"11.10.2018 21:00 - 11.10.2018 22:00","0","564"
"11.10.2018 22:00 - 11.10.2018 23:00","0","333"
"11.10.2018 23:00 - 12.10.2018 00:00","0","39"
"12.10.2018 00:00 - 12.10.2018 01:00","0","97"
"12.10.2018 01:00 - 12.10.2018 02:00","0","73"
"12.10.2018 02:00 - 12.10.2018 03:00","0","83"
"12.10.2018 03:00 - 12.10.2018 04:00","0","128"
"12.10.2018 04:00 - 12.10.2018 05:00","0","116"
"12.10.2018 05:00 - 12.10.2018 06:00","0","469"
"12.10.2018 06:00 - 12.10.2018 07:00","0","579"
"12.10.2018 07:00 - 12.10.2018 08:00","0","552"
"12.10.2018 08:00 - 12.10.2018 09:00","0","576"
"12.10.2018 09:00 - 12.10.2018 10:00","0","588"
"12.10.2018 10:00 - 12.10.2018 11:00","0","609"
"12.10.2018 11:00 - 12.10.2018 12:00","0","677"
"12.10.2018 12:00 - 12.10.2018 13:00","0","692"
"12.10.2018 13:00 - 12.10.2018 14:00","0","679"
"12.10.2018 14:00 - 12.10.2018 15:00","0","673"
"12.10.2018 15:00 - 12.10.2018 16:00","0","680"
"12.10.2018 16:00 - 12.10.2018 17:00","0","617"
"12.10.2018 17:00 - 12.10.2018 18:00","0","645"
"12.10.2018 18:00 - 12.10.2018 19:00","0","627"
"12.10.2018 19:00 - 12.10.2018 20:00","0","561"
"12.10.2018 20:00 - 12.10.2018 21:00","0","367"
"12.10.2018 21:00 - 12.10.2018 22:00","0","208"
"12.10.2018 22:00 - 12.10.2018 23:00","0","90"
"12.10.2018 23:00 - 13.10.2018 00:00","0","7"
"13.10.2018 00:00 - 13.10.2018 01:00","0","69"
"13.10.2018 01:00 - 13.10.2018 02:00","0","47"
"13.10.2018 02:00 - 13.10.2018 03:00","64","0"
"13.10.2018 03:00 - 13.10.2018 04:00","115","0"
"13.10.2018 04:00 - 13.10.2018 05:00","74","0"
"13.10.2018 05:00 - 13.10.2018 06:00","0","63"
"13.10.2018 06:00 - 13.10.2018 07:00","0","127"
"13.10.2018 07:00 - 13.10.2018 08:00","0","204"
"13.10.2018 08:00 - 13.10.2018 09:00","0","254"
"13.10.2018 09:00 - 13.10.2018 10:00","0","270"
"13.10.2018 10:00 - 13.10.2018 11:00","0","241"
"13.10.2018 11:00 - 13.10.2018 12:00","0","250"
"13.10.2018 12:00 - 13.10.2018 13:00","0","108"
"13.10.2018 13:00 - 13.10.2018 14:00","0","14"
"13.10.2018 14:00 - 13.10.2018 15:00","0","2"
"13.10.2018 15:00 - 13.10.2018 16:00","0","78"
"13.10.2018 16:00 - 13.10.2018 17:00","0","105"
"13.10.2018 17:00 - 13.10.2018 18:00","0","193"
"13.10.2018 18:00 - 13.10.2018 19:00","0","229"
"13.10.2018 19:00 - 13.10.2018 20:00","0","87"
"13.10.2018 20:00 - 13.10.2018 21:00","22","0"
"13.10.2018 21:00 - 13.10.2018 22:00","108","0"
"13.10.2018 22:00 - 13.10.2018 23:00","228","0"
"13.10.2018 23:00 - 14.10.2018 00:00","330","0"
"14.10.2018 00:00 - 14.10.2018 01:00","369","0"
"14.10.2018 01:00 - 14.10.2018 02:00","338","0"
"14.10.2018 02:00 - 14.10.2018 03:00","356","0"
"14.10.2018 03:00 - 14.10.2018 04:00","370","0"
"14.10.2018 04:00 - 14.10.2018 05:00","271","0"
"14.10.2018 05:00 - 14.10.2018 06:00","176","0"
"14.10.2018 06:00 - 14.10.2018 07:00","256","0"
"14.10.2018 07:00 - 14.10.2018 08:00","216","0"
"14.10.2018 08:00 - 14.10.2018 09:00","202","0"
"14.10.2018 09:00 - 14.10.2018 10:00","173","0"
"14.10.2018 10:00 - 14.10.2018 11:00","184","0"
"14.10.2018 11:00 - 14.10.2018 12:00","94","0"
"14.10.2018 12:00 - 14.10.2018 13:00","212","0"
"14.10.2018 13:00 - 14.10.2018 14:00","338","0"
"14.10.2018 14:00 - 14.10.2018 15:00","313","0"
"14.10.2018 15:00 - 14.10.2018 16:00","286","0"
"14.10.2018 16:00 - 14.10.2018 17:00","261","0"
"14.10.2018 17:00 - 14.10.2018 18:00","0","99"
"14.10.2018 18:00 - 14.10.2018 19:00","0","170"
"14.10.2018 19:00 - 14.10.2018 20:00","0","7"
"14.10.2018 20:00 - 14.10.2018 21:00","202","0"
"14.10.2018 21:00 - 14.10.2018 22:00","324","0"
"14.10.2018 22:00 - 14.10.2018 23:00","386","0"
"14.10.2018 23:00 - 15.10.2018 00:00","420","0"
"15.10.2018 00:00 - 15.10.2018 01:00","373","0"
"15.10.2018 01:00 - 15.10.2018 02:00","254","0"
"15.10.2018 02:00 - 15.10.2018 03:00","165","0"
"15.10.2018 03:00 - 15.10.2018 04:00","92","0"
"15.10.2018 04:00 - 15.10.2018 05:00","90","0"
"15.10.2018 05:00 - 15.10.2018 06:00","0","151"
"15.10.2018 06:00 - 15.10.2018 07:00","0","185"
"15.10.2018 07:00 - 15.10.2018 08:00","0","167"
"15.10.2018 08:00 - 15.10.2018 09:00","0","310"
"15.10.2018 09:00 - 15.10.2018 10:00","0","488"
"15.10.2018 10:00 - 15.10.2018 11:00","0","518"
"15.10.2018 11:00 - 15.10.2018 12:00","0","583"
"15.10.2018 12:00 - 15.10.2018 13:00","0","595"
"15.10.2018 13:00 - 15.10.2018 14:00","0","609"
"15.10.2018 14:00 - 15.10.2018 15:00","0","629"
"15.10.2018 15:00 - 15.10.2018 16:00","0","623"
"15.10.2018 16:00 - 15.10.2018 17:00","0","552"
"15.10.2018 17:00 - 15.10.2018 18:00","0","539"
"15.10.2018 18:00 - 15.10.2018 19:00","0","443"
"15.10.2018 19:00 - 15.10.2018 20:00","0","435"
"15.10.2018 20:00 - 15.10.2018 21:00","0","420"
"15.10.2018 21:00 - 15.10.2018 22:00","0","467"
"15.10.2018 22:00 - 15.10.2018 23:00","0","305"
"15.10.2018 23:00 - 16.10.2018 00:00","0","300"
"16.10.2018 00:00 - 16.10.2018 01:00","0","347"
"16.10.2018 01:00 - 16.10.2018 02:00","0","371"
"16.10.2018 02:00 - 16.10.2018 03:00","0","415"
"16.10.2018 03:00 - 16.10.2018 04:00","0","426"
"16.10.2018 04:00 - 16.10.2018 05:00","0","372"
"16.10.2018 05:00 - 16.10.2018 06:00","0","337"
"16.10.2018 06:00 - 16.10.2018 07:00","0","327"
"16.10.2018 07:00 - 16.10.2018 08:00","0","313"
"16.10.2018 08:00 - 16.10.2018 09:00","0","341"
"16.10.2018 09:00 - 16.10.2018 10:00","0","346"
"16.10.2018 10:00 - 16.10.2018 11:00","0","371"
"16.10.2018 11:00 - 16.10.2018 12:00","0","437"
"16.10.2018 12:00 - 16.10.2018 13:00","0","469"
"16.10.2018 13:00 - 16.10.2018 14:00","0","511"
"16.10.2018 14:00 - 16.10.2018 15:00","0","527"
"16.10.2018 15:00 - 16.10.2018 16:00","0","445"
"16.10.2018 16:00 - 16.10.2018 17:00","0","453"
"16.10.2018 17:00 - 16.10.2018 18:00","0","419"
"16.10.2018 18:00 - 16.10.2018 19:00","0","381"
"16.10.2018 19:00 - 16.10.2018 20:00","0","335"
"16.10.2018 20:00 - 16.10.2018 21:00","0","264"
"16.10.2018 21:00 - 16.10.2018 22:00","0","302"
"16.10.2018 22:00 - 16.10.2018 23:00","0","324"
"16.10.2018 23:00 - 17.10.2018 00:00","0","331"
"17.10.2018 00:00 - 17.10.2018 01:00","0","465"
"17.10.2018 01:00 - 17.10.2018 02:00","0","384"
"17.10.2018 02:00 - 17.10.2018 03:00","0","291"
"17.10.2018 03:00 - 17.10.2018 04:00","0","330"
"17.10.2018 04:00 - 17.10.2018 05:00","0","307"
"17.10.2018 05:00 - 17.10.2018 06:00","0","356"
"17.10.2018 06:00 - 17.10.2018 07:00","0","321"
"17.10.2018 07:00 - 17.10.2018 08:00","0","333"
"17.10.2018 08:00 - 17.10.2018 09:00","0","486"
"17.10.2018 09:00 - 17.10.2018 10:00","0","479"
"17.10.2018 10:00 - 17.10.2018 11:00","0","527"
"17.10.2018 11:00 - 17.10.2018 12:00","0","564"
"17.10.2018 12:00 - 17.10.2018 13:00","0","510"
"17.10.2018 13:00 - 17.10.2018 14:00","0","525"
"17.10.2018 14:00 - 17.10.2018 15:00","0","552"
"17.10.2018 15:00 - 17.10.2018 16:00","0","523"
"17.10.2018 16:00 - 17.10.2018 17:00","0","461"
"17.10.2018 17:00 - 17.10.2018 18:00","0","525"
"17.10.2018 18:00 - 17.10.2018 19:00","0","587"
"17.10.2018 19:00 - 17.10.2018 20:00","0","544"
"17.10.2018 20:00 - 17.10.2018 21:00","0","435"
"17.10.2018 21:00 - 17.10.2018 22:00","0","462"
"17.10.2018 22:00 - 17.10.2018 23:00","0","427"
"17.10.2018 23:00 - 18.10.2018 00:00","0","416"
"18.10.2018 00:00 - 18.10.2018 01:00","0","448"
"18.10.2018 01:00 - 18.10.2018 02:00","0","432"
"18.10.2018 02:00 - 18.10.2018 03:00","0","403"
"18.10.2018 03:00 - 18.10.2018 04:00","0","506"
"18.10.2018 04:00 - 18.10.2018 05:00","0","533"
"18.10.2018 05:00 - 18.10.2018 06:00","0","546"
"18.10.2018 06:00 - 18.10.2018 07:00","0","447"
"18.10.2018 07:00 - 18.10.2018 08:00","0","415"
"18.10.2018 08:00 - 18.10.2018 09:00","0","475"
"18.10.2018 09:00 - 18.10.2018 10:00","0","501"
"18.10.2018 10:00 - 18.10.2018 11:00","0","531"
"18.10.2018 11:00 - 18.10.2018 12:00","0","546"
"18.10.2018 12:00 - 18.10.2018 13:00","0","573"
"18.10.2018 13:00 - 18.10.2018 14:00","0","562"
"18.10.2018 14:00 - 18.10.2018 15:00","0","445"
"18.10.2018 15:00 - 18.10.2018 16:00","0","307"
"18.10.2018 16:00 - 18.10.2018 17:00","0","370"
"18.10.2018 17:00 - 18.10.2018 18:00","0","525"
"18.10.2018 18:00 - 18.10.2018 19:00","0","554"
"18.10.2018 19:00 - 18.10.2018 20:00","0","513"
"18.10.2018 20:00 - 18.10.2018 21:00","0","445"
"18.10.2018 21:00 - 18.10.2018 22:00","0","383"
"18.10.2018 22:00 - 18.10.2018 23:00","0","366"
"18.10.2018 23:00 - 19.10.2018 00:00","0","325"
"19.10.2018 00:00 - 19.10.2018 01:00","0","301"
"19.10.2018 01:00 - 19.10.2018 02:00","0","283"
"19.10.2018 02:00 - 19.10.2018 03:00","0","281"
"19.10.2018 03:00 - 19.10.2018 04:00","0","277"
"19.10.2018 04:00 - 19.10.2018 05:00","0","281"
"19.10.2018 05:00 - 19.10.2018 06:00","0","506"
"19.10.2018 06:00 - 19.10.2018 07:00","0","609"
"19.10.2018 07:00 - 19.10.2018 08:00","0","501"
"19.10.2018 08:00 - 19.10.2018 09:00","0","509"
"19.10.2018 09:00 - 19.10.2018 10:00","0","468"
"19.10.2018 10:00 - 19.10.2018 11:00","0","468"
"19.10.2018 11:00 - 19.10.2018 12:00","0","417"
"19.10.2018 12:00 - 19.10.2018 13:00","0","414"
"19.10.2018 13:00 - 19.10.2018 14:00","0","372"
"19.10.2018 14:00 - 19.10.2018 15:00","0","353"
"19.10.2018 15:00 - 19.10.2018 16:00","0","336"
"19.10.2018 16:00 - 19.10.2018 17:00","0","318"
"19.10.2018 17:00 - 19.10.2018 18:00","0","421"
"19.10.2018 18:00 - 19.10.2018 19:00","0","457"
"19.10.2018 19:00 - 19.10.2018 20:00","0","462"
"19.10.2018 20:00 - 19.10.2018 21:00","0","460"
"19.10.2018 21:00 - 19.10.2018 22:00","0","426"
"19.10.2018 22:00 - 19.10.2018 23:00","0","427"
"19.10.2018 23:00 - 20.10.2018 00:00","0","365"
"20.10.2018 00:00 - 20.10.2018 01:00","0","457"
"20.10.2018 01:00 - 20.10.2018 02:00","0","416"
"20.10.2018 02:00 - 20.10.2018 03:00","0","427"
"20.10.2018 03:00 - 20.10.2018 04:00","0","454"
"20.10.2018 04:00 - 20.10.2018 05:00","0","484"
"20.10.2018 05:00 - 20.10.2018 06:00","0","497"
"20.10.2018 06:00 - 20.10.2018 07:00","0","418"
"20.10.2018 07:00 - 20.10.2018 08:00","0","339"
"20.10.2018 08:00 - 20.10.2018 09:00","0","393"
"20.10.2018 09:00 - 20.10.2018 10:00","0","440"
"20.10.2018 10:00 - 20.10.2018 11:00","0","416"
"20.10.2018 11:00 - 20.10.2018 12:00","0","421"
"20.10.2018 12:00 - 20.10.2018 13:00","0","381"
"20.10.2018 13:00 - 20.10.2018 14:00","0","356"
"20.10.2018 14:00 - 20.10.2018 15:00","0","323"
"20.10.2018 15:00 - 20.10.2018 16:00","0","373"
"20.10.2018 16:00 - 20.10.2018 17:00","0","389"
"20.10.2018 17:00 - 20.10.2018 18:00","0","431"
"20.10.2018 18:00 - 20.10.2018 19:00","0","387"
"20.10.2018 19:00 - 20.10.2018 20:00","0","384"
"20.10.2018 20:00 - 20.10.2018 21:00","0","458"
"20.10.2018 21:00 - 20.10.2018 22:00","0","452"
"20.10.2018 22:00 - 20.10.2018 23:00","0","441"
"20.10.2018 23:00 - 21.10.2018 00:00","0","325"
"21.10.2018 00:00 - 21.10.2018 01:00","0","420"
"21.10.2018 01:00 - 21.10.2018 02:00","0","388"
"21.10.2018 02:00 - 21.10.2018 03:00","0","223"
"21.10.2018 03:00 - 21.10.2018 04:00","0","57"
"21.10.2018 04:00 - 21.10.2018 05:00","0","90"
"21.10.2018 05:00 - 21.10.2018 06:00","0","115"
