"Time (CET/CEST)","BZN|SE2 > BZN|NO3 [MW]","BZN|NO3 > BZN|SE2 [MW]"
"03.10.2017 03:00 - 03.10.2017 04:00","474","0"
"03.10.2017 04:00 - 03.10.2017 05:00","445","0"
"03.10.2017 05:00 - 03.10.2017 06:00","346","0"
"03.10.2017 06:00 - 03.10.2017 07:00","157","0"
"03.10.2017 07:00 - 03.10.2017 08:00","0","116"
"03.10.2017 08:00 - 03.10.2017 09:00","0","117"
"03.10.2017 09:00 - 03.10.2017 10:00","0","187"
"03.10.2017 10:00 - 03.10.2017 11:00","0","149"
"03.10.2017 11:00 - 03.10.2017 12:00","0","59"
"03.10.2017 12:00 - 03.10.2017 13:00","178","0"
"03.10.2017 13:00 - 03.10.2017 14:00","302","0"
"03.10.2017 14:00 - 03.10.2017 15:00","298","0"
"03.10.2017 15:00 - 03.10.2017 16:00","311","0"
"03.10.2017 16:00 - 03.10.2017 17:00","332","0"
"03.10.2017 17:00 - 03.10.2017 18:00","242","0"
"03.10.2017 18:00 - 03.10.2017 19:00","65","0"
"03.10.2017 19:00 - 03.10.2017 20:00","0","0"
"03.10.2017 20:00 - 03.10.2017 21:00","173","0"
"03.10.2017 21:00 - 03.10.2017 22:00","278","0"
"03.10.2017 22:00 - 03.10.2017 23:00","382","0"
"03.10.2017 23:00 - 04.10.2017 00:00","422","0"
"04.10.2017 00:00 - 04.10.2017 01:00","439","0"
"04.10.2017 01:00 - 04.10.2017 02:00","429","0"
"04.10.2017 02:00 - 04.10.2017 03:00","417","0"
"04.10.2017 03:00 - 04.10.2017 04:00","427","0"
"04.10.2017 04:00 - 04.10.2017 05:00","413","0"
"04.10.2017 05:00 - 04.10.2017 06:00","430","0"
"04.10.2017 06:00 - 04.10.2017 07:00","149","0"
"04.10.2017 07:00 - 04.10.2017 08:00","0","9"
"04.10.2017 08:00 - 04.10.2017 09:00","0","12"
"04.10.2017 09:00 - 04.10.2017 10:00","0","20"
"04.10.2017 10:00 - 04.10.2017 11:00","0","74"
"04.10.2017 11:00 - 04.10.2017 12:00","0","112"
"04.10.2017 12:00 - 04.10.2017 13:00","0","42"
"04.10.2017 13:00 - 04.10.2017 14:00","36","0"
"04.10.2017 14:00 - 04.10.2017 15:00","96","0"
"04.10.2017 15:00 - 04.10.2017 16:00","44","0"
"04.10.2017 16:00 - 04.10.2017 17:00","75","0"
"04.10.2017 17:00 - 04.10.2017 18:00","0","93"
"04.10.2017 18:00 - 04.10.2017 19:00","0","92"
"04.10.2017 19:00 - 04.10.2017 20:00","0","83"
"04.10.2017 20:00 - 04.10.2017 21:00","113","0"
"04.10.2017 21:00 - 04.10.2017 22:00","452","0"
"04.10.2017 22:00 - 04.10.2017 23:00","642","0"
"04.10.2017 23:00 - 05.10.2017 00:00","642","0"
"05.10.2017 00:00 - 05.10.2017 01:00","615","0"
"05.10.2017 01:00 - 05.10.2017 02:00","607","0"
"05.10.2017 02:00 - 05.10.2017 03:00","595","0"
"05.10.2017 03:00 - 05.10.2017 04:00","609","0"
"05.10.2017 04:00 - 05.10.2017 05:00","606","0"
"05.10.2017 05:00 - 05.10.2017 06:00","430","0"
"05.10.2017 06:00 - 05.10.2017 07:00","23","0"
"05.10.2017 07:00 - 05.10.2017 08:00","0","167"
"05.10.2017 08:00 - 05.10.2017 09:00","0","211"
"05.10.2017 09:00 - 05.10.2017 10:00","0","299"
"05.10.2017 10:00 - 05.10.2017 11:00","0","217"
"05.10.2017 11:00 - 05.10.2017 12:00","0","169"
"05.10.2017 12:00 - 05.10.2017 13:00","0","283"
"05.10.2017 13:00 - 05.10.2017 14:00","0","258"
"05.10.2017 14:00 - 05.10.2017 15:00","0","232"
"05.10.2017 15:00 - 05.10.2017 16:00","0","222"
"05.10.2017 16:00 - 05.10.2017 17:00","0","74"
"05.10.2017 17:00 - 05.10.2017 18:00","0","56"
"05.10.2017 18:00 - 05.10.2017 19:00","0","89"
"05.10.2017 19:00 - 05.10.2017 20:00","0","122"
"05.10.2017 20:00 - 05.10.2017 21:00","0","5"
"05.10.2017 21:00 - 05.10.2017 22:00","107","0"
"05.10.2017 22:00 - 05.10.2017 23:00","327","0"
"05.10.2017 23:00 - 06.10.2017 00:00","448","0"
"06.10.2017 00:00 - 06.10.2017 01:00","493","0"
"06.10.2017 01:00 - 06.10.2017 02:00","534","0"
"06.10.2017 02:00 - 06.10.2017 03:00","528","0"
"06.10.2017 03:00 - 06.10.2017 04:00","522","0"
"06.10.2017 04:00 - 06.10.2017 05:00","392","0"
"06.10.2017 05:00 - 06.10.2017 06:00","174","0"
"06.10.2017 06:00 - 06.10.2017 07:00","0","211"
"06.10.2017 07:00 - 06.10.2017 08:00","0","306"
"06.10.2017 08:00 - 06.10.2017 09:00","0","317"
"06.10.2017 09:00 - 06.10.2017 10:00","0","325"
"06.10.2017 10:00 - 06.10.2017 11:00","0","332"
"06.10.2017 11:00 - 06.10.2017 12:00","0","373"
"06.10.2017 12:00 - 06.10.2017 13:00","0","354"
"06.10.2017 13:00 - 06.10.2017 14:00","0","255"
"06.10.2017 14:00 - 06.10.2017 15:00","0","182"
"06.10.2017 15:00 - 06.10.2017 16:00","0","266"
"06.10.2017 16:00 - 06.10.2017 17:00","0","326"
"06.10.2017 17:00 - 06.10.2017 18:00","0","338"
"06.10.2017 18:00 - 06.10.2017 19:00","0","267"
"06.10.2017 19:00 - 06.10.2017 20:00","0","203"
"06.10.2017 20:00 - 06.10.2017 21:00","0","171"
"06.10.2017 21:00 - 06.10.2017 22:00","0","142"
"06.10.2017 22:00 - 06.10.2017 23:00","0","60"
"06.10.2017 23:00 - 07.10.2017 00:00","89","0"
"07.10.2017 00:00 - 07.10.2017 01:00","56","0"
"07.10.2017 01:00 - 07.10.2017 02:00","130","0"
"07.10.2017 02:00 - 07.10.2017 03:00","249","0"
"07.10.2017 03:00 - 07.10.2017 04:00","264","0"
"07.10.2017 04:00 - 07.10.2017 05:00","248","0"
"07.10.2017 05:00 - 07.10.2017 06:00","136","0"
"07.10.2017 06:00 - 07.10.2017 07:00","114","0"
"07.10.2017 07:00 - 07.10.2017 08:00","97","0"
"07.10.2017 08:00 - 07.10.2017 09:00","72","0"
"07.10.2017 09:00 - 07.10.2017 10:00","0","98"
"07.10.2017 10:00 - 07.10.2017 11:00","0","134"
"07.10.2017 11:00 - 07.10.2017 12:00","0","141"
"07.10.2017 12:00 - 07.10.2017 13:00","0","180"
"07.10.2017 13:00 - 07.10.2017 14:00","0","154"
"07.10.2017 14:00 - 07.10.2017 15:00","0","171"
"07.10.2017 15:00 - 07.10.2017 16:00","0","161"
"07.10.2017 16:00 - 07.10.2017 17:00","0","225"
"07.10.2017 17:00 - 07.10.2017 18:00","0","256"
"07.10.2017 18:00 - 07.10.2017 19:00","0","334"
"07.10.2017 19:00 - 07.10.2017 20:00","0","250"
"07.10.2017 20:00 - 07.10.2017 21:00","0","63"
"07.10.2017 21:00 - 07.10.2017 22:00","144","0"
"07.10.2017 22:00 - 07.10.2017 23:00","195","0"
"07.10.2017 23:00 - 08.10.2017 00:00","260","0"
"08.10.2017 00:00 - 08.10.2017 01:00","306","0"
"08.10.2017 01:00 - 08.10.2017 02:00","360","0"
"08.10.2017 02:00 - 08.10.2017 03:00","443","0"
"08.10.2017 03:00 - 08.10.2017 04:00","485","0"
"08.10.2017 04:00 - 08.10.2017 05:00","480","0"
"08.10.2017 05:00 - 08.10.2017 06:00","498","0"
"08.10.2017 06:00 - 08.10.2017 07:00","529","0"
"08.10.2017 07:00 - 08.10.2017 08:00","486","0"
"08.10.2017 08:00 - 08.10.2017 09:00","251","0"
"08.10.2017 09:00 - 08.10.2017 10:00","56","0"
"08.10.2017 10:00 - 08.10.2017 11:00","0","225"
"08.10.2017 11:00 - 08.10.2017 12:00","0","254"
"08.10.2017 12:00 - 08.10.2017 13:00","0","81"
"08.10.2017 13:00 - 08.10.2017 14:00","159","0"
"08.10.2017 14:00 - 08.10.2017 15:00","256","0"
"08.10.2017 15:00 - 08.10.2017 16:00","310","0"
"08.10.2017 16:00 - 08.10.2017 17:00","166","0"
"08.10.2017 17:00 - 08.10.2017 18:00","0","233"
"08.10.2017 18:00 - 08.10.2017 19:00","0","238"
"08.10.2017 19:00 - 08.10.2017 20:00","0","149"
"08.10.2017 20:00 - 08.10.2017 21:00","0","194"
"08.10.2017 21:00 - 08.10.2017 22:00","0","132"
"08.10.2017 22:00 - 08.10.2017 23:00","35","0"
"08.10.2017 23:00 - 09.10.2017 00:00","230","0"
"09.10.2017 00:00 - 09.10.2017 01:00","234","0"
"09.10.2017 01:00 - 09.10.2017 02:00","236","0"
"09.10.2017 02:00 - 09.10.2017 03:00","239","0"
"09.10.2017 03:00 - 09.10.2017 04:00","256","0"
"09.10.2017 04:00 - 09.10.2017 05:00","151","0"
"09.10.2017 05:00 - 09.10.2017 06:00","0","77"
"09.10.2017 06:00 - 09.10.2017 07:00","0","253"
"09.10.2017 07:00 - 09.10.2017 08:00","0","195"
"09.10.2017 08:00 - 09.10.2017 09:00","0","175"
"09.10.2017 09:00 - 09.10.2017 10:00","0","209"
"09.10.2017 10:00 - 09.10.2017 11:00","0","242"
"09.10.2017 11:00 - 09.10.2017 12:00","0","322"
"09.10.2017 12:00 - 09.10.2017 13:00","0","286"
"09.10.2017 13:00 - 09.10.2017 14:00","0","308"
"09.10.2017 14:00 - 09.10.2017 15:00","0","296"
"09.10.2017 15:00 - 09.10.2017 16:00","0","281"
"09.10.2017 16:00 - 09.10.2017 17:00","0","287"
"09.10.2017 17:00 - 09.10.2017 18:00","0","321"
"09.10.2017 18:00 - 09.10.2017 19:00","0","285"
"09.10.2017 19:00 - 09.10.2017 20:00","0","195"
"09.10.2017 20:00 - 09.10.2017 21:00","0","208"
"09.10.2017 21:00 - 09.10.2017 22:00","0","225"
"09.10.2017 22:00 - 09.10.2017 23:00","0","219"
"09.10.2017 23:00 - 10.10.2017 00:00","0","144"
"10.10.2017 00:00 - 10.10.2017 01:00","0","3"
"10.10.2017 01:00 - 10.10.2017 02:00","36","0"
"10.10.2017 02:00 - 10.10.2017 03:00","19","0"
"10.10.2017 03:00 - 10.10.2017 04:00","4","0"
"10.10.2017 04:00 - 10.10.2017 05:00","0","49"
"10.10.2017 05:00 - 10.10.2017 06:00","0","159"
"10.10.2017 06:00 - 10.10.2017 07:00","0","204"
"10.10.2017 07:00 - 10.10.2017 08:00","0","82"
"10.10.2017 08:00 - 10.10.2017 09:00","0","128"
"10.10.2017 09:00 - 10.10.2017 10:00","0","151"
"10.10.2017 10:00 - 10.10.2017 11:00","0","188"
"10.10.2017 11:00 - 10.10.2017 12:00","0","212"
"10.10.2017 12:00 - 10.10.2017 13:00","0","188"
"10.10.2017 13:00 - 10.10.2017 14:00","0","242"
"10.10.2017 14:00 - 10.10.2017 15:00","0","183"
"10.10.2017 15:00 - 10.10.2017 16:00","0","210"
"10.10.2017 16:00 - 10.10.2017 17:00","0","240"
"10.10.2017 17:00 - 10.10.2017 18:00","0","244"
"10.10.2017 18:00 - 10.10.2017 19:00","0","298"
"10.10.2017 19:00 - 10.10.2017 20:00","0","215"
"10.10.2017 20:00 - 10.10.2017 21:00","0","218"
"10.10.2017 21:00 - 10.10.2017 22:00","0","181"
"10.10.2017 22:00 - 10.10.2017 23:00","35","0"
"10.10.2017 23:00 - 11.10.2017 00:00","171","0"
"11.10.2017 00:00 - 11.10.2017 01:00","256","0"
"11.10.2017 01:00 - 11.10.2017 02:00","293","0"
"11.10.2017 02:00 - 11.10.2017 03:00","293","0"
"11.10.2017 03:00 - 11.10.2017 04:00","279","0"
"11.10.2017 04:00 - 11.10.2017 05:00","226","0"
"11.10.2017 05:00 - 11.10.2017 06:00","28","0"
"11.10.2017 06:00 - 11.10.2017 07:00","0","273"
"11.10.2017 07:00 - 11.10.2017 08:00","0","226"
"11.10.2017 08:00 - 11.10.2017 09:00","0","239"
"11.10.2017 09:00 - 11.10.2017 10:00","0","334"
"11.10.2017 10:00 - 11.10.2017 11:00","0","321"
"11.10.2017 11:00 - 11.10.2017 12:00","0","301"
"11.10.2017 12:00 - 11.10.2017 13:00","0","306"
"11.10.2017 13:00 - 11.10.2017 14:00","0","292"
"11.10.2017 14:00 - 11.10.2017 15:00","0","265"
"11.10.2017 15:00 - 11.10.2017 16:00","0","246"
"11.10.2017 16:00 - 11.10.2017 17:00","0","245"
"11.10.2017 17:00 - 11.10.2017 18:00","0","257"
"11.10.2017 18:00 - 11.10.2017 19:00","0","279"
"11.10.2017 19:00 - 11.10.2017 20:00","0","157"
"11.10.2017 20:00 - 11.10.2017 21:00","0","156"
"11.10.2017 21:00 - 11.10.2017 22:00","22","0"
"11.10.2017 22:00 - 11.10.2017 23:00","148","0"
"11.10.2017 23:00 - 12.10.2017 00:00","321","0"
"12.10.2017 00:00 - 12.10.2017 01:00","294","0"
"12.10.2017 01:00 - 12.10.2017 02:00","338","0"
"12.10.2017 02:00 - 12.10.2017 03:00","363","0"
"12.10.2017 03:00 - 12.10.2017 04:00","364","0"
"12.10.2017 04:00 - 12.10.2017 05:00","314","0"
"12.10.2017 05:00 - 12.10.2017 06:00","179","0"
"12.10.2017 06:00 - 12.10.2017 07:00","0","114"
"12.10.2017 07:00 - 12.10.2017 08:00","0","248"
"12.10.2017 08:00 - 12.10.2017 09:00","0","176"
"12.10.2017 09:00 - 12.10.2017 10:00","0","15"
"12.10.2017 10:00 - 12.10.2017 11:00","0","3"
"12.10.2017 11:00 - 12.10.2017 12:00","87","0"
"12.10.2017 12:00 - 12.10.2017 13:00","92","0"
"12.10.2017 13:00 - 12.10.2017 14:00","105","0"
"12.10.2017 14:00 - 12.10.2017 15:00","136","0"
"12.10.2017 15:00 - 12.10.2017 16:00","165","0"
"12.10.2017 16:00 - 12.10.2017 17:00","260","0"
"12.10.2017 17:00 - 12.10.2017 18:00","99","0"
"12.10.2017 18:00 - 12.10.2017 19:00","85","0"
"12.10.2017 19:00 - 12.10.2017 20:00","102","0"
"12.10.2017 20:00 - 12.10.2017 21:00","282","0"
"12.10.2017 21:00 - 12.10.2017 22:00","344","0"
"12.10.2017 22:00 - 12.10.2017 23:00","460","0"
"12.10.2017 23:00 - 13.10.2017 00:00","512","0"
"13.10.2017 00:00 - 13.10.2017 01:00","472","0"
"13.10.2017 01:00 - 13.10.2017 02:00","470","0"
"13.10.2017 02:00 - 13.10.2017 03:00","417","0"
"13.10.2017 03:00 - 13.10.2017 04:00","421","0"
"13.10.2017 04:00 - 13.10.2017 05:00","371","0"
"13.10.2017 05:00 - 13.10.2017 06:00","207","0"
"13.10.2017 06:00 - 13.10.2017 07:00","0","72"
"13.10.2017 07:00 - 13.10.2017 08:00","0","207"
"13.10.2017 08:00 - 13.10.2017 09:00","0","232"
"13.10.2017 09:00 - 13.10.2017 10:00","0","352"
"13.10.2017 10:00 - 13.10.2017 11:00","0","454"
"13.10.2017 11:00 - 13.10.2017 12:00","0","456"
"13.10.2017 12:00 - 13.10.2017 13:00","0","500"
"13.10.2017 13:00 - 13.10.2017 14:00","0","495"
"13.10.2017 14:00 - 13.10.2017 15:00","0","504"
"13.10.2017 15:00 - 13.10.2017 16:00","0","527"
"13.10.2017 16:00 - 13.10.2017 17:00","0","432"
"13.10.2017 17:00 - 13.10.2017 18:00","0","386"
"13.10.2017 18:00 - 13.10.2017 19:00","0","327"
"13.10.2017 19:00 - 13.10.2017 20:00","0","258"
"13.10.2017 20:00 - 13.10.2017 21:00","0","28"
"13.10.2017 21:00 - 13.10.2017 22:00","80","0"
"13.10.2017 22:00 - 13.10.2017 23:00","212","0"
"13.10.2017 23:00 - 14.10.2017 00:00","274","0"
"14.10.2017 00:00 - 14.10.2017 01:00","209","0"
"14.10.2017 01:00 - 14.10.2017 02:00","302","0"
"14.10.2017 02:00 - 14.10.2017 03:00","333","0"
"14.10.2017 03:00 - 14.10.2017 04:00","354","0"
"14.10.2017 04:00 - 14.10.2017 05:00","304","0"
"14.10.2017 05:00 - 14.10.2017 06:00","190","0"
"14.10.2017 06:00 - 14.10.2017 07:00","175","0"
"14.10.2017 07:00 - 14.10.2017 08:00","185","0"
"14.10.2017 08:00 - 14.10.2017 09:00","110","0"
"14.10.2017 09:00 - 14.10.2017 10:00","49","0"
"14.10.2017 10:00 - 14.10.2017 11:00","31","0"
"14.10.2017 11:00 - 14.10.2017 12:00","100","0"
"14.10.2017 12:00 - 14.10.2017 13:00","123","0"
"14.10.2017 13:00 - 14.10.2017 14:00","198","0"
"14.10.2017 14:00 - 14.10.2017 15:00","214","0"
"14.10.2017 15:00 - 14.10.2017 16:00","171","0"
"14.10.2017 16:00 - 14.10.2017 17:00","56","0"
"14.10.2017 17:00 - 14.10.2017 18:00","0","2"
"14.10.2017 18:00 - 14.10.2017 19:00","0","72"
"14.10.2017 19:00 - 14.10.2017 20:00","0","3"
"14.10.2017 20:00 - 14.10.2017 21:00","167","0"
"14.10.2017 21:00 - 14.10.2017 22:00","250","0"
"14.10.2017 22:00 - 14.10.2017 23:00","263","0"
"14.10.2017 23:00 - 15.10.2017 00:00","389","0"
"15.10.2017 00:00 - 15.10.2017 01:00","400","0"
"15.10.2017 01:00 - 15.10.2017 02:00","440","0"
"15.10.2017 02:00 - 15.10.2017 03:00","422","0"
"15.10.2017 03:00 - 15.10.2017 04:00","375","0"
"15.10.2017 04:00 - 15.10.2017 05:00","310","0"
"15.10.2017 05:00 - 15.10.2017 06:00","323","0"
"15.10.2017 06:00 - 15.10.2017 07:00","361","0"
"15.10.2017 07:00 - 15.10.2017 08:00","423","0"
"15.10.2017 08:00 - 15.10.2017 09:00","277","0"
"15.10.2017 09:00 - 15.10.2017 10:00","152","0"
"15.10.2017 10:00 - 15.10.2017 11:00","75","0"
"15.10.2017 11:00 - 15.10.2017 12:00","85","0"
"15.10.2017 12:00 - 15.10.2017 13:00","135","0"
"15.10.2017 13:00 - 15.10.2017 14:00","164","0"
"15.10.2017 14:00 - 15.10.2017 15:00","184","0"
"15.10.2017 15:00 - 15.10.2017 16:00","75","0"
"15.10.2017 16:00 - 15.10.2017 17:00","45","0"
"15.10.2017 17:00 - 15.10.2017 18:00","11","0"
"15.10.2017 18:00 - 15.10.2017 19:00","0","56"
"15.10.2017 19:00 - 15.10.2017 20:00","7","0"
"15.10.2017 20:00 - 15.10.2017 21:00","212","0"
"15.10.2017 21:00 - 15.10.2017 22:00","315","0"
"15.10.2017 22:00 - 15.10.2017 23:00","462","0"
"15.10.2017 23:00 - 16.10.2017 00:00","628","0"
"16.10.2017 00:00 - 16.10.2017 01:00","639","0"
"16.10.2017 01:00 - 16.10.2017 02:00","573","0"
"16.10.2017 02:00 - 16.10.2017 03:00","618","0"
"16.10.2017 03:00 - 16.10.2017 04:00","549","0"
"16.10.2017 04:00 - 16.10.2017 05:00","530","0"
"16.10.2017 05:00 - 16.10.2017 06:00","316","0"
"16.10.2017 06:00 - 16.10.2017 07:00","0","0"
"16.10.2017 07:00 - 16.10.2017 08:00","0","41"
"16.10.2017 08:00 - 16.10.2017 09:00","65","0"
"16.10.2017 09:00 - 16.10.2017 10:00","54","0"
"16.10.2017 10:00 - 16.10.2017 11:00","3","0"
"16.10.2017 11:00 - 16.10.2017 12:00","17","0"
"16.10.2017 12:00 - 16.10.2017 13:00","65","0"
"16.10.2017 13:00 - 16.10.2017 14:00","68","0"
"16.10.2017 14:00 - 16.10.2017 15:00","72","0"
"16.10.2017 15:00 - 16.10.2017 16:00","103","0"
"16.10.2017 16:00 - 16.10.2017 17:00","120","0"
"16.10.2017 17:00 - 16.10.2017 18:00","0","22"
"16.10.2017 18:00 - 16.10.2017 19:00","0","231"
"16.10.2017 19:00 - 16.10.2017 20:00","0","121"
"16.10.2017 20:00 - 16.10.2017 21:00","0","5"
"16.10.2017 21:00 - 16.10.2017 22:00","92","0"
"16.10.2017 22:00 - 16.10.2017 23:00","272","0"
"16.10.2017 23:00 - 17.10.2017 00:00","404","0"
"17.10.2017 00:00 - 17.10.2017 01:00","306","0"
"17.10.2017 01:00 - 17.10.2017 02:00","362","0"
"17.10.2017 02:00 - 17.10.2017 03:00","435","0"
"17.10.2017 03:00 - 17.10.2017 04:00","451","0"
"17.10.2017 04:00 - 17.10.2017 05:00","338","0"
"17.10.2017 05:00 - 17.10.2017 06:00","139","0"
"17.10.2017 06:00 - 17.10.2017 07:00","0","40"
"17.10.2017 07:00 - 17.10.2017 08:00","73","0"
"17.10.2017 08:00 - 17.10.2017 09:00","149","0"
"17.10.2017 09:00 - 17.10.2017 10:00","144","0"
"17.10.2017 10:00 - 17.10.2017 11:00","101","0"
"17.10.2017 11:00 - 17.10.2017 12:00","69","0"
"17.10.2017 12:00 - 17.10.2017 13:00","189","0"
"17.10.2017 13:00 - 17.10.2017 14:00","197","0"
"17.10.2017 14:00 - 17.10.2017 15:00","249","0"
"17.10.2017 15:00 - 17.10.2017 16:00","207","0"
"17.10.2017 16:00 - 17.10.2017 17:00","252","0"
"17.10.2017 17:00 - 17.10.2017 18:00","213","0"
"17.10.2017 18:00 - 17.10.2017 19:00","52","0"
"17.10.2017 19:00 - 17.10.2017 20:00","39","0"
"17.10.2017 20:00 - 17.10.2017 21:00","112","0"
"17.10.2017 21:00 - 17.10.2017 22:00","152","0"
"17.10.2017 22:00 - 17.10.2017 23:00","312","0"
"17.10.2017 23:00 - 18.10.2017 00:00","427","0"
"18.10.2017 00:00 - 18.10.2017 01:00","398","0"
"18.10.2017 01:00 - 18.10.2017 02:00","526","0"
"18.10.2017 02:00 - 18.10.2017 03:00","560","0"
"18.10.2017 03:00 - 18.10.2017 04:00","595","0"
"18.10.2017 04:00 - 18.10.2017 05:00","504","0"
"18.10.2017 05:00 - 18.10.2017 06:00","187","0"
"18.10.2017 06:00 - 18.10.2017 07:00","59","0"
"18.10.2017 07:00 - 18.10.2017 08:00","0","40"
"18.10.2017 08:00 - 18.10.2017 09:00","1","0"
"18.10.2017 09:00 - 18.10.2017 10:00","0","226"
"18.10.2017 10:00 - 18.10.2017 11:00","0","188"
"18.10.2017 11:00 - 18.10.2017 12:00","0","161"
"18.10.2017 12:00 - 18.10.2017 13:00","0","184"
"18.10.2017 13:00 - 18.10.2017 14:00","0","99"
"18.10.2017 14:00 - 18.10.2017 15:00","0","68"
"18.10.2017 15:00 - 18.10.2017 16:00","0","76"
"18.10.2017 16:00 - 18.10.2017 17:00","0","84"
"18.10.2017 17:00 - 18.10.2017 18:00","0","161"
"18.10.2017 18:00 - 18.10.2017 19:00","0","192"
"18.10.2017 19:00 - 18.10.2017 20:00","0","210"
"18.10.2017 20:00 - 18.10.2017 21:00","0","206"
"18.10.2017 21:00 - 18.10.2017 22:00","0","212"
"18.10.2017 22:00 - 18.10.2017 23:00","0","117"
"18.10.2017 23:00 - 19.10.2017 00:00","0","64"
"19.10.2017 00:00 - 19.10.2017 01:00","0","8"
"19.10.2017 01:00 - 19.10.2017 02:00","57","0"
"19.10.2017 02:00 - 19.10.2017 03:00","61","0"
"19.10.2017 03:00 - 19.10.2017 04:00","51","0"
"19.10.2017 04:00 - 19.10.2017 05:00","1","0"
"19.10.2017 05:00 - 19.10.2017 06:00","0","172"
"19.10.2017 06:00 - 19.10.2017 07:00","0","248"
"19.10.2017 07:00 - 19.10.2017 08:00","0","210"
"19.10.2017 08:00 - 19.10.2017 09:00","0","126"
"19.10.2017 09:00 - 19.10.2017 10:00","0","124"
"19.10.2017 10:00 - 19.10.2017 11:00","0","183"
"19.10.2017 11:00 - 19.10.2017 12:00","0","185"
"19.10.2017 12:00 - 19.10.2017 13:00","0","247"
"19.10.2017 13:00 - 19.10.2017 14:00","0","282"
"19.10.2017 14:00 - 19.10.2017 15:00","0","242"
"19.10.2017 15:00 - 19.10.2017 16:00","0","176"
"19.10.2017 16:00 - 19.10.2017 17:00","0","187"
"19.10.2017 17:00 - 19.10.2017 18:00","0","197"
"19.10.2017 18:00 - 19.10.2017 19:00","0","159"
"19.10.2017 19:00 - 19.10.2017 20:00","0","129"
"19.10.2017 20:00 - 19.10.2017 21:00","0","193"
"19.10.2017 21:00 - 19.10.2017 22:00","0","169"
"19.10.2017 22:00 - 19.10.2017 23:00","0","109"
"19.10.2017 23:00 - 20.10.2017 00:00","0","86"
"20.10.2017 00:00 - 20.10.2017 01:00","0","170"
"20.10.2017 01:00 - 20.10.2017 02:00","0","92"
"20.10.2017 02:00 - 20.10.2017 03:00","0","47"
"20.10.2017 03:00 - 20.10.2017 04:00","0","13"
"20.10.2017 04:00 - 20.10.2017 05:00","0","90"
"20.10.2017 05:00 - 20.10.2017 06:00","0","157"
"20.10.2017 06:00 - 20.10.2017 07:00","0","281"
"20.10.2017 07:00 - 20.10.2017 08:00","0","362"
"20.10.2017 08:00 - 20.10.2017 09:00","0","242"
"20.10.2017 09:00 - 20.10.2017 10:00","0","251"
"20.10.2017 10:00 - 20.10.2017 11:00","0","244"
"20.10.2017 11:00 - 20.10.2017 12:00","0","255"
"20.10.2017 12:00 - 20.10.2017 13:00","0","316"
"20.10.2017 13:00 - 20.10.2017 14:00","0","284"
"20.10.2017 14:00 - 20.10.2017 15:00","0","304"
"20.10.2017 15:00 - 20.10.2017 16:00","0","299"
"20.10.2017 16:00 - 20.10.2017 17:00","0","194"
"20.10.2017 17:00 - 20.10.2017 18:00","0","310"
"20.10.2017 18:00 - 20.10.2017 19:00","0","393"
"20.10.2017 19:00 - 20.10.2017 20:00","0","286"
"20.10.2017 20:00 - 20.10.2017 21:00","0","138"
"20.10.2017 21:00 - 20.10.2017 22:00","0","40"
"20.10.2017 22:00 - 20.10.2017 23:00","22","0"
"20.10.2017 23:00 - 21.10.2017 00:00","77","0"
"21.10.2017 00:00 - 21.10.2017 01:00","0","133"
"21.10.2017 01:00 - 21.10.2017 02:00","0","127"
"21.10.2017 02:00 - 21.10.2017 03:00","0","63"
"21.10.2017 03:00 - 21.10.2017 04:00","0","59"
"21.10.2017 04:00 - 21.10.2017 05:00","0","74"
"21.10.2017 05:00 - 21.10.2017 06:00","0","192"
"21.10.2017 06:00 - 21.10.2017 07:00","0","156"
"21.10.2017 07:00 - 21.10.2017 08:00","0","39"
"21.10.2017 08:00 - 21.10.2017 09:00","25","0"
"21.10.2017 09:00 - 21.10.2017 10:00","0","39"
"21.10.2017 10:00 - 21.10.2017 11:00","0","67"
"21.10.2017 11:00 - 21.10.2017 12:00","0","38"
"21.10.2017 12:00 - 21.10.2017 13:00","5","0"
"21.10.2017 13:00 - 21.10.2017 14:00","51","0"
"21.10.2017 14:00 - 21.10.2017 15:00","37","0"
"21.10.2017 15:00 - 21.10.2017 16:00","15","0"
"21.10.2017 16:00 - 21.10.2017 17:00","0","10"
"21.10.2017 17:00 - 21.10.2017 18:00","0","247"
"21.10.2017 18:00 - 21.10.2017 19:00","0","297"
"21.10.2017 19:00 - 21.10.2017 20:00","0","130"
"21.10.2017 20:00 - 21.10.2017 21:00","0","48"
"21.10.2017 21:00 - 21.10.2017 22:00","6","0"
"21.10.2017 22:00 - 21.10.2017 23:00","221","0"
"21.10.2017 23:00 - 22.10.2017 00:00","398","0"
"22.10.2017 00:00 - 22.10.2017 01:00","261","0"
"22.10.2017 01:00 - 22.10.2017 02:00","292","0"
"22.10.2017 02:00 - 22.10.2017 03:00","310","0"
"22.10.2017 03:00 - 22.10.2017 04:00","335","0"
"22.10.2017 04:00 - 22.10.2017 05:00","318","0"
"22.10.2017 05:00 - 22.10.2017 06:00","281","0"
"22.10.2017 06:00 - 22.10.2017 07:00","217","0"
"22.10.2017 07:00 - 22.10.2017 08:00","204","0"
"22.10.2017 08:00 - 22.10.2017 09:00","102","0"
"22.10.2017 09:00 - 22.10.2017 10:00","36","0"
"22.10.2017 10:00 - 22.10.2017 11:00","0","45"
