"Time (CET/CEST)","BZN|SE2 > BZN|NO3 [MW]","BZN|NO3 > BZN|SE2 [MW]"
"19.01.2016 23:00 - 20.01.2016 00:00","0","158"
"20.01.2016 00:00 - 20.01.2016 01:00","0","149"
"20.01.2016 01:00 - 20.01.2016 02:00","0","188"
"20.01.2016 02:00 - 20.01.2016 03:00","0","208"
"20.01.2016 03:00 - 20.01.2016 04:00","0","224"
"20.01.2016 04:00 - 20.01.2016 05:00","0","226"
"20.01.2016 05:00 - 20.01.2016 06:00","0","140"
"20.01.2016 06:00 - 20.01.2016 07:00","0","168"
"20.01.2016 07:00 - 20.01.2016 08:00","0","194"
"20.01.2016 08:00 - 20.01.2016 09:00","0","80"
"20.01.2016 09:00 - 20.01.2016 10:00","0","112"
"20.01.2016 10:00 - 20.01.2016 11:00","0","69"
"20.01.2016 11:00 - 20.01.2016 12:00","0","57"
"20.01.2016 12:00 - 20.01.2016 13:00","0","149"
"20.01.2016 13:00 - 20.01.2016 14:00","0","173"
"20.01.2016 14:00 - 20.01.2016 15:00","0","168"
"20.01.2016 15:00 - 20.01.2016 16:00","0","189"
"20.01.2016 16:00 - 20.01.2016 17:00","0","145"
"20.01.2016 17:00 - 20.01.2016 18:00","0","182"
"20.01.2016 18:00 - 20.01.2016 19:00","0","136"
"20.01.2016 19:00 - 20.01.2016 20:00","0","126"
"20.01.2016 20:00 - 20.01.2016 21:00","0","90"
"20.01.2016 21:00 - 20.01.2016 22:00","0","65"
"20.01.2016 22:00 - 20.01.2016 23:00","0","83"
"20.01.2016 23:00 - 21.01.2016 00:00","0","177"
"21.01.2016 00:00 - 21.01.2016 01:00","0","233"
"21.01.2016 01:00 - 21.01.2016 02:00","0","245"
"21.01.2016 02:00 - 21.01.2016 03:00","0","248"
"21.01.2016 03:00 - 21.01.2016 04:00","0","246"
"21.01.2016 04:00 - 21.01.2016 05:00","0","233"
"21.01.2016 05:00 - 21.01.2016 06:00","0","224"
"21.01.2016 06:00 - 21.01.2016 07:00","0","190"
"21.01.2016 07:00 - 21.01.2016 08:00","0","97"
"21.01.2016 08:00 - 21.01.2016 09:00","0","10"
"21.01.2016 09:00 - 21.01.2016 10:00","0","47"
"21.01.2016 10:00 - 21.01.2016 11:00","0","79"
"21.01.2016 11:00 - 21.01.2016 12:00","0","71"
"21.01.2016 12:00 - 21.01.2016 13:00","0","158"
"21.01.2016 13:00 - 21.01.2016 14:00","0","168"
"21.01.2016 14:00 - 21.01.2016 15:00","0","150"
"21.01.2016 15:00 - 21.01.2016 16:00","0","133"
"21.01.2016 16:00 - 21.01.2016 17:00","0","80"
"21.01.2016 17:00 - 21.01.2016 18:00","0","105"
"21.01.2016 18:00 - 21.01.2016 19:00","0","116"
"21.01.2016 19:00 - 21.01.2016 20:00","0","136"
"21.01.2016 20:00 - 21.01.2016 21:00","0","133"
"21.01.2016 21:00 - 21.01.2016 22:00","0","156"
"21.01.2016 22:00 - 21.01.2016 23:00","0","175"
"21.01.2016 23:00 - 22.01.2016 00:00","0","139"
"22.01.2016 00:00 - 22.01.2016 01:00","0","236"
"22.01.2016 01:00 - 22.01.2016 02:00","0","196"
"22.01.2016 02:00 - 22.01.2016 03:00","0","225"
"22.01.2016 03:00 - 22.01.2016 04:00","0","226"
"22.01.2016 04:00 - 22.01.2016 05:00","0","246"
"22.01.2016 05:00 - 22.01.2016 06:00","0","254"
"22.01.2016 06:00 - 22.01.2016 07:00","0","192"
"22.01.2016 07:00 - 22.01.2016 08:00","0","120"
"22.01.2016 08:00 - 22.01.2016 09:00","7","0"
"22.01.2016 09:00 - 22.01.2016 10:00","0","31"
"22.01.2016 10:00 - 22.01.2016 11:00","0","82"
"22.01.2016 11:00 - 22.01.2016 12:00","0","103"
"22.01.2016 12:00 - 22.01.2016 13:00","0","117"
"22.01.2016 13:00 - 22.01.2016 14:00","0","87"
"22.01.2016 14:00 - 22.01.2016 15:00","0","56"
"22.01.2016 15:00 - 22.01.2016 16:00","0","69"
"22.01.2016 16:00 - 22.01.2016 17:00","0","48"
"22.01.2016 17:00 - 22.01.2016 18:00","0","88"
"22.01.2016 18:00 - 22.01.2016 19:00","0","70"
"22.01.2016 19:00 - 22.01.2016 20:00","0","35"
"22.01.2016 20:00 - 22.01.2016 21:00","0","55"
"22.01.2016 21:00 - 22.01.2016 22:00","0","56"
"22.01.2016 22:00 - 22.01.2016 23:00","0","36"
"22.01.2016 23:00 - 23.01.2016 00:00","0","34"
"23.01.2016 00:00 - 23.01.2016 01:00","0","59"
"23.01.2016 01:00 - 23.01.2016 02:00","0","54"
"23.01.2016 02:00 - 23.01.2016 03:00","0","78"
"23.01.2016 03:00 - 23.01.2016 04:00","0","86"
"23.01.2016 04:00 - 23.01.2016 05:00","0","145"
"23.01.2016 05:00 - 23.01.2016 06:00","0","118"
"23.01.2016 06:00 - 23.01.2016 07:00","0","57"
"23.01.2016 07:00 - 23.01.2016 08:00","0","151"
"23.01.2016 08:00 - 23.01.2016 09:00","0","147"
"23.01.2016 09:00 - 23.01.2016 10:00","0","214"
"23.01.2016 10:00 - 23.01.2016 11:00","0","259"
"23.01.2016 11:00 - 23.01.2016 12:00","0","302"
"23.01.2016 12:00 - 23.01.2016 13:00","0","336"
"23.01.2016 13:00 - 23.01.2016 14:00","0","346"
"23.01.2016 14:00 - 23.01.2016 15:00","0","379"
"23.01.2016 15:00 - 23.01.2016 16:00","0","359"
"23.01.2016 16:00 - 23.01.2016 17:00","0","391"
"23.01.2016 17:00 - 23.01.2016 18:00","0","342"
"23.01.2016 18:00 - 23.01.2016 19:00","0","272"
"23.01.2016 19:00 - 23.01.2016 20:00","0","275"
"23.01.2016 20:00 - 23.01.2016 21:00","0","312"
"23.01.2016 21:00 - 23.01.2016 22:00","0","176"
"23.01.2016 22:00 - 23.01.2016 23:00","0","115"
"23.01.2016 23:00 - 24.01.2016 00:00","0","133"
"24.01.2016 00:00 - 24.01.2016 01:00","0","126"
"24.01.2016 01:00 - 24.01.2016 02:00","0","63"
"24.01.2016 02:00 - 24.01.2016 03:00","0","74"
"24.01.2016 03:00 - 24.01.2016 04:00","0","93"
"24.01.2016 04:00 - 24.01.2016 05:00","0","127"
"24.01.2016 05:00 - 24.01.2016 06:00","0","126"
"24.01.2016 06:00 - 24.01.2016 07:00","0","84"
"24.01.2016 07:00 - 24.01.2016 08:00","0","35"
"24.01.2016 08:00 - 24.01.2016 09:00","0","7"
"24.01.2016 09:00 - 24.01.2016 10:00","0","75"
"24.01.2016 10:00 - 24.01.2016 11:00","0","125"
"24.01.2016 11:00 - 24.01.2016 12:00","0","122"
"24.01.2016 12:00 - 24.01.2016 13:00","0","123"
"24.01.2016 13:00 - 24.01.2016 14:00","0","84"
"24.01.2016 14:00 - 24.01.2016 15:00","0","72"
"24.01.2016 15:00 - 24.01.2016 16:00","0","84"
"24.01.2016 16:00 - 24.01.2016 17:00","0","172"
"24.01.2016 17:00 - 24.01.2016 18:00","0","165"
"24.01.2016 18:00 - 24.01.2016 19:00","0","108"
"24.01.2016 19:00 - 24.01.2016 20:00","0","27"
"24.01.2016 20:00 - 24.01.2016 21:00","25","0"
"24.01.2016 21:00 - 24.01.2016 22:00","25","0"
"24.01.2016 22:00 - 24.01.2016 23:00","55","0"
"24.01.2016 23:00 - 25.01.2016 00:00","29","0"
"25.01.2016 00:00 - 25.01.2016 01:00","106","0"
"25.01.2016 01:00 - 25.01.2016 02:00","104","0"
"25.01.2016 02:00 - 25.01.2016 03:00","93","0"
"25.01.2016 03:00 - 25.01.2016 04:00","93","0"
"25.01.2016 04:00 - 25.01.2016 05:00","69","0"
"25.01.2016 05:00 - 25.01.2016 06:00","0","57"
"25.01.2016 06:00 - 25.01.2016 07:00","0","212"
"25.01.2016 07:00 - 25.01.2016 08:00","0","296"
"25.01.2016 08:00 - 25.01.2016 09:00","0","268"
"25.01.2016 09:00 - 25.01.2016 10:00","0","220"
"25.01.2016 10:00 - 25.01.2016 11:00","0","271"
"25.01.2016 11:00 - 25.01.2016 12:00","0","291"
"25.01.2016 12:00 - 25.01.2016 13:00","0","207"
"25.01.2016 13:00 - 25.01.2016 14:00","0","223"
"25.01.2016 14:00 - 25.01.2016 15:00","0","191"
"25.01.2016 15:00 - 25.01.2016 16:00","0","123"
"25.01.2016 16:00 - 25.01.2016 17:00","0","151"
"25.01.2016 17:00 - 25.01.2016 18:00","0","160"
"25.01.2016 18:00 - 25.01.2016 19:00","0","109"
"25.01.2016 19:00 - 25.01.2016 20:00","0","72"
"25.01.2016 20:00 - 25.01.2016 21:00","25","0"
"25.01.2016 21:00 - 25.01.2016 22:00","62","0"
"25.01.2016 22:00 - 25.01.2016 23:00","141","0"
"25.01.2016 23:00 - 26.01.2016 00:00","255","0"
"26.01.2016 00:00 - 26.01.2016 01:00","417","0"
"26.01.2016 01:00 - 26.01.2016 02:00","512","0"
"26.01.2016 02:00 - 26.01.2016 03:00","591","0"
"26.01.2016 03:00 - 26.01.2016 04:00","548","0"
"26.01.2016 04:00 - 26.01.2016 05:00","459","0"
"26.01.2016 05:00 - 26.01.2016 06:00","457","0"
"26.01.2016 06:00 - 26.01.2016 07:00","267","0"
"26.01.2016 07:00 - 26.01.2016 08:00","168","0"
"26.01.2016 08:00 - 26.01.2016 09:00","138","0"
"26.01.2016 09:00 - 26.01.2016 10:00","106","0"
"26.01.2016 10:00 - 26.01.2016 11:00","105","0"
"26.01.2016 11:00 - 26.01.2016 12:00","110","0"
"26.01.2016 12:00 - 26.01.2016 13:00","152","0"
"26.01.2016 13:00 - 26.01.2016 14:00","177","0"
"26.01.2016 14:00 - 26.01.2016 15:00","264","0"
"26.01.2016 15:00 - 26.01.2016 16:00","189","0"
"26.01.2016 16:00 - 26.01.2016 17:00","60","0"
"26.01.2016 17:00 - 26.01.2016 18:00","102","0"
"26.01.2016 18:00 - 26.01.2016 19:00","176","0"
"26.01.2016 19:00 - 26.01.2016 20:00","224","0"
"26.01.2016 20:00 - 26.01.2016 21:00","285","0"
"26.01.2016 21:00 - 26.01.2016 22:00","312","0"
"26.01.2016 22:00 - 26.01.2016 23:00","522","0"
"26.01.2016 23:00 - 27.01.2016 00:00","836","0"
"27.01.2016 00:00 - 27.01.2016 01:00","885","0"
"27.01.2016 01:00 - 27.01.2016 02:00","873","0"
"27.01.2016 02:00 - 27.01.2016 03:00","841","0"
"27.01.2016 03:00 - 27.01.2016 04:00","787","0"
"27.01.2016 04:00 - 27.01.2016 05:00","779","0"
"27.01.2016 05:00 - 27.01.2016 06:00","627","0"
"27.01.2016 06:00 - 27.01.2016 07:00","416","0"
"27.01.2016 07:00 - 27.01.2016 08:00","197","0"
"27.01.2016 08:00 - 27.01.2016 09:00","254","0"
"27.01.2016 09:00 - 27.01.2016 10:00","307","0"
"27.01.2016 10:00 - 27.01.2016 11:00","349","0"
"27.01.2016 11:00 - 27.01.2016 12:00","420","0"
"27.01.2016 12:00 - 27.01.2016 13:00","482","0"
"27.01.2016 13:00 - 27.01.2016 14:00","518","0"
"27.01.2016 14:00 - 27.01.2016 15:00","491","0"
"27.01.2016 15:00 - 27.01.2016 16:00","511","0"
"27.01.2016 16:00 - 27.01.2016 17:00","442","0"
"27.01.2016 17:00 - 27.01.2016 18:00","358","0"
"27.01.2016 18:00 - 27.01.2016 19:00","330","0"
"27.01.2016 19:00 - 27.01.2016 20:00","445","0"
"27.01.2016 20:00 - 27.01.2016 21:00","554","0"
"27.01.2016 21:00 - 27.01.2016 22:00","576","0"
"27.01.2016 22:00 - 27.01.2016 23:00","742","0"
"27.01.2016 23:00 - 28.01.2016 00:00","860","0"
"28.01.2016 00:00 - 28.01.2016 01:00","843","0"
"28.01.2016 01:00 - 28.01.2016 02:00","914","0"
"28.01.2016 02:00 - 28.01.2016 03:00","972","0"
"28.01.2016 03:00 - 28.01.2016 04:00","963","0"
"28.01.2016 04:00 - 28.01.2016 05:00","869","0"
"28.01.2016 05:00 - 28.01.2016 06:00","560","0"
"28.01.2016 06:00 - 28.01.2016 07:00","438","0"
"28.01.2016 07:00 - 28.01.2016 08:00","425","0"
"28.01.2016 08:00 - 28.01.2016 09:00","396","0"
"28.01.2016 09:00 - 28.01.2016 10:00","377","0"
"28.01.2016 10:00 - 28.01.2016 11:00","0","0"
"28.01.2016 11:00 - 28.01.2016 12:00","342","0"
"28.01.2016 12:00 - 28.01.2016 13:00","332","0"
"28.01.2016 13:00 - 28.01.2016 14:00","329","0"
"28.01.2016 14:00 - 28.01.2016 15:00","319","0"
"28.01.2016 15:00 - 28.01.2016 16:00","281","0"
"28.01.2016 16:00 - 28.01.2016 17:00","211","0"
"28.01.2016 17:00 - 28.01.2016 18:00","90","0"
"28.01.2016 18:00 - 28.01.2016 19:00","103","0"
"28.01.2016 19:00 - 28.01.2016 20:00","220","0"
"28.01.2016 20:00 - 28.01.2016 21:00","367","0"
"28.01.2016 21:00 - 28.01.2016 22:00","462","0"
"28.01.2016 22:00 - 28.01.2016 23:00","540","0"
"28.01.2016 23:00 - 29.01.2016 00:00","605","0"
"29.01.2016 00:00 - 29.01.2016 01:00","599","0"
"29.01.2016 01:00 - 29.01.2016 02:00","623","0"
"29.01.2016 02:00 - 29.01.2016 03:00","694","0"
"29.01.2016 03:00 - 29.01.2016 04:00","709","0"
"29.01.2016 04:00 - 29.01.2016 05:00","699","0"
"29.01.2016 05:00 - 29.01.2016 06:00","616","0"
"29.01.2016 06:00 - 29.01.2016 07:00","442","0"
"29.01.2016 07:00 - 29.01.2016 08:00","397","0"
"29.01.2016 08:00 - 29.01.2016 09:00","388","0"
"29.01.2016 09:00 - 29.01.2016 10:00","415","0"
"29.01.2016 10:00 - 29.01.2016 11:00","399","0"
"29.01.2016 11:00 - 29.01.2016 12:00","481","0"
"29.01.2016 12:00 - 29.01.2016 13:00","484","0"
"29.01.2016 13:00 - 29.01.2016 14:00","454","0"
"29.01.2016 14:00 - 29.01.2016 15:00","532","0"
"29.01.2016 15:00 - 29.01.2016 16:00","439","0"
"29.01.2016 16:00 - 29.01.2016 17:00","441","0"
"29.01.2016 17:00 - 29.01.2016 18:00","484","0"
"29.01.2016 18:00 - 29.01.2016 19:00","378","0"
"29.01.2016 19:00 - 29.01.2016 20:00","473","0"
"29.01.2016 20:00 - 29.01.2016 21:00","578","0"
"29.01.2016 21:00 - 29.01.2016 22:00","603","0"
"29.01.2016 22:00 - 29.01.2016 23:00","636","0"
"29.01.2016 23:00 - 30.01.2016 00:00","699","0"
"30.01.2016 00:00 - 30.01.2016 01:00","684","0"
"30.01.2016 01:00 - 30.01.2016 02:00","652","0"
"30.01.2016 02:00 - 30.01.2016 03:00","713","0"
"30.01.2016 03:00 - 30.01.2016 04:00","751","0"
"30.01.2016 04:00 - 30.01.2016 05:00","741","0"
"30.01.2016 05:00 - 30.01.2016 06:00","760","0"
"30.01.2016 06:00 - 30.01.2016 07:00","763","0"
"30.01.2016 07:00 - 30.01.2016 08:00","795","0"
"30.01.2016 08:00 - 30.01.2016 09:00","845","0"
"30.01.2016 09:00 - 30.01.2016 10:00","794","0"
"30.01.2016 10:00 - 30.01.2016 11:00","774","0"
"30.01.2016 11:00 - 30.01.2016 12:00","745","0"
"30.01.2016 12:00 - 30.01.2016 13:00","751","0"
"30.01.2016 13:00 - 30.01.2016 14:00","793","0"
"30.01.2016 14:00 - 30.01.2016 15:00","760","0"
"30.01.2016 15:00 - 30.01.2016 16:00","675","0"
"30.01.2016 16:00 - 30.01.2016 17:00","513","0"
"30.01.2016 17:00 - 30.01.2016 18:00","286","0"
"30.01.2016 18:00 - 30.01.2016 19:00","337","0"
"30.01.2016 19:00 - 30.01.2016 20:00","494","0"
"30.01.2016 20:00 - 30.01.2016 21:00","604","0"
"30.01.2016 21:00 - 30.01.2016 22:00","683","0"
"30.01.2016 22:00 - 30.01.2016 23:00","792","0"
"30.01.2016 23:00 - 31.01.2016 00:00","865","0"
"31.01.2016 00:00 - 31.01.2016 01:00","791","0"
"31.01.2016 01:00 - 31.01.2016 02:00","828","0"
"31.01.2016 02:00 - 31.01.2016 03:00","843","0"
"31.01.2016 03:00 - 31.01.2016 04:00","841","0"
"31.01.2016 04:00 - 31.01.2016 05:00","812","0"
"31.01.2016 05:00 - 31.01.2016 06:00","788","0"
"31.01.2016 06:00 - 31.01.2016 07:00","730","0"
"31.01.2016 07:00 - 31.01.2016 08:00","708","0"
"31.01.2016 08:00 - 31.01.2016 09:00","726","0"
"31.01.2016 09:00 - 31.01.2016 10:00","645","0"
"31.01.2016 10:00 - 31.01.2016 11:00","606","0"
"31.01.2016 11:00 - 31.01.2016 12:00","545","0"
"31.01.2016 12:00 - 31.01.2016 13:00","563","0"
"31.01.2016 13:00 - 31.01.2016 14:00","619","0"
"31.01.2016 14:00 - 31.01.2016 15:00","622","0"
"31.01.2016 15:00 - 31.01.2016 16:00","531","0"
"31.01.2016 16:00 - 31.01.2016 17:00","333","0"
"31.01.2016 17:00 - 31.01.2016 18:00","100","0"
"31.01.2016 18:00 - 31.01.2016 19:00","7","0"
"31.01.2016 19:00 - 31.01.2016 20:00","62","0"
"31.01.2016 20:00 - 31.01.2016 21:00","91","0"
"31.01.2016 21:00 - 31.01.2016 22:00","192","0"
"31.01.2016 22:00 - 31.01.2016 23:00","206","0"
"31.01.2016 23:00 - 01.02.2016 00:00","394","0"
"01.02.2016 00:00 - 01.02.2016 01:00","570","0"
"01.02.2016 01:00 - 01.02.2016 02:00","706","0"
"01.02.2016 02:00 - 01.02.2016 03:00","675","0"
"01.02.2016 03:00 - 01.02.2016 04:00","632","0"
"01.02.2016 04:00 - 01.02.2016 05:00","556","0"
"01.02.2016 05:00 - 01.02.2016 06:00","257","0"
"01.02.2016 06:00 - 01.02.2016 07:00","0","44"
"01.02.2016 07:00 - 01.02.2016 08:00","0","81"
"01.02.2016 08:00 - 01.02.2016 09:00","3","0"
"01.02.2016 09:00 - 01.02.2016 10:00","0","38"
"01.02.2016 10:00 - 01.02.2016 11:00","0","24"
"01.02.2016 11:00 - 01.02.2016 12:00","0","5"
"01.02.2016 12:00 - 01.02.2016 13:00","109","0"
"01.02.2016 13:00 - 01.02.2016 14:00","180","0"
"01.02.2016 14:00 - 01.02.2016 15:00","211","0"
"01.02.2016 15:00 - 01.02.2016 16:00","256","0"
"01.02.2016 16:00 - 01.02.2016 17:00","323","0"
"01.02.2016 17:00 - 01.02.2016 18:00","281","0"
"01.02.2016 18:00 - 01.02.2016 19:00","317","0"
"01.02.2016 19:00 - 01.02.2016 20:00","405","0"
"01.02.2016 20:00 - 01.02.2016 21:00","518","0"
"01.02.2016 21:00 - 01.02.2016 22:00","704","0"
"01.02.2016 22:00 - 01.02.2016 23:00","789","0"
"01.02.2016 23:00 - 02.02.2016 00:00","845","0"
"02.02.2016 00:00 - 02.02.2016 01:00","772","0"
"02.02.2016 01:00 - 02.02.2016 02:00","876","0"
"02.02.2016 02:00 - 02.02.2016 03:00","893","0"
"02.02.2016 03:00 - 02.02.2016 04:00","880","0"
"02.02.2016 04:00 - 02.02.2016 05:00","846","0"
"02.02.2016 05:00 - 02.02.2016 06:00","692","0"
"02.02.2016 06:00 - 02.02.2016 07:00","533","0"
"02.02.2016 07:00 - 02.02.2016 08:00","305","0"
"02.02.2016 08:00 - 02.02.2016 09:00","335","0"
"02.02.2016 09:00 - 02.02.2016 10:00","305","0"
"02.02.2016 10:00 - 02.02.2016 11:00","315","0"
"02.02.2016 11:00 - 02.02.2016 12:00","353","0"
"02.02.2016 12:00 - 02.02.2016 13:00","234","0"
"02.02.2016 13:00 - 02.02.2016 14:00","234","0"
"02.02.2016 14:00 - 02.02.2016 15:00","251","0"
"02.02.2016 15:00 - 02.02.2016 16:00","261","0"
"02.02.2016 16:00 - 02.02.2016 17:00","247","0"
"02.02.2016 17:00 - 02.02.2016 18:00","214","0"
"02.02.2016 18:00 - 02.02.2016 19:00","254","0"
"02.02.2016 19:00 - 02.02.2016 20:00","295","0"
"02.02.2016 20:00 - 02.02.2016 21:00","385","0"
"02.02.2016 21:00 - 02.02.2016 22:00","450","0"
"02.02.2016 22:00 - 02.02.2016 23:00","626","0"
"02.02.2016 23:00 - 03.02.2016 00:00","717","0"
"03.02.2016 00:00 - 03.02.2016 01:00","613","0"
"03.02.2016 01:00 - 03.02.2016 02:00","619","0"
"03.02.2016 02:00 - 03.02.2016 03:00","590","0"
"03.02.2016 03:00 - 03.02.2016 04:00","570","0"
"03.02.2016 04:00 - 03.02.2016 05:00","584","0"
"03.02.2016 05:00 - 03.02.2016 06:00","442","0"
"03.02.2016 06:00 - 03.02.2016 07:00","325","0"
"03.02.2016 07:00 - 03.02.2016 08:00","193","0"
"03.02.2016 08:00 - 03.02.2016 09:00","194","0"
"03.02.2016 09:00 - 03.02.2016 10:00","139","0"
"03.02.2016 10:00 - 03.02.2016 11:00","108","0"
"03.02.2016 11:00 - 03.02.2016 12:00","133","0"
"03.02.2016 12:00 - 03.02.2016 13:00","135","0"
"03.02.2016 13:00 - 03.02.2016 14:00","129","0"
"03.02.2016 14:00 - 03.02.2016 15:00","137","0"
"03.02.2016 15:00 - 03.02.2016 16:00","175","0"
"03.02.2016 16:00 - 03.02.2016 17:00","169","0"
"03.02.2016 17:00 - 03.02.2016 18:00","87","0"
"03.02.2016 18:00 - 03.02.2016 19:00","122","0"
"03.02.2016 19:00 - 03.02.2016 20:00","148","0"
"03.02.2016 20:00 - 03.02.2016 21:00","217","0"
"03.02.2016 21:00 - 03.02.2016 22:00","328","0"
"03.02.2016 22:00 - 03.02.2016 23:00","344","0"
"03.02.2016 23:00 - 04.02.2016 00:00","389","0"
"04.02.2016 00:00 - 04.02.2016 01:00","517","0"
"04.02.2016 01:00 - 04.02.2016 02:00","583","0"
"04.02.2016 02:00 - 04.02.2016 03:00","668","0"
"04.02.2016 03:00 - 04.02.2016 04:00","729","0"
"04.02.2016 04:00 - 04.02.2016 05:00","722","0"
"04.02.2016 05:00 - 04.02.2016 06:00","553","0"
"04.02.2016 06:00 - 04.02.2016 07:00","382","0"
"04.02.2016 07:00 - 04.02.2016 08:00","171","0"
"04.02.2016 08:00 - 04.02.2016 09:00","191","0"
"04.02.2016 09:00 - 04.02.2016 10:00","119","0"
"04.02.2016 10:00 - 04.02.2016 11:00","98","0"
"04.02.2016 11:00 - 04.02.2016 12:00","162","0"
"04.02.2016 12:00 - 04.02.2016 13:00","234","0"
"04.02.2016 13:00 - 04.02.2016 14:00","307","0"
"04.02.2016 14:00 - 04.02.2016 15:00","250","0"
"04.02.2016 15:00 - 04.02.2016 16:00","194","0"
"04.02.2016 16:00 - 04.02.2016 17:00","134","0"
"04.02.2016 17:00 - 04.02.2016 18:00","99","0"
"04.02.2016 18:00 - 04.02.2016 19:00","103","0"
"04.02.2016 19:00 - 04.02.2016 20:00","134","0"
"04.02.2016 20:00 - 04.02.2016 21:00","204","0"
"04.02.2016 21:00 - 04.02.2016 22:00","271","0"
"04.02.2016 22:00 - 04.02.2016 23:00","350","0"
"04.02.2016 23:00 - 05.02.2016 00:00","342","0"
"05.02.2016 00:00 - 05.02.2016 01:00","197","0"
"05.02.2016 01:00 - 05.02.2016 02:00","185","0"
"05.02.2016 02:00 - 05.02.2016 03:00","182","0"
"05.02.2016 03:00 - 05.02.2016 04:00","149","0"
"05.02.2016 04:00 - 05.02.2016 05:00","128","0"
"05.02.2016 05:00 - 05.02.2016 06:00","67","0"
"05.02.2016 06:00 - 05.02.2016 07:00","0","41"
"05.02.2016 07:00 - 05.02.2016 08:00","0","164"
"05.02.2016 08:00 - 05.02.2016 09:00","0","110"
"05.02.2016 09:00 - 05.02.2016 10:00","0","93"
"05.02.2016 10:00 - 05.02.2016 11:00","0","122"
"05.02.2016 11:00 - 05.02.2016 12:00","0","102"
"05.02.2016 12:00 - 05.02.2016 13:00","0","64"
"05.02.2016 13:00 - 05.02.2016 14:00","0","33"
"05.02.2016 14:00 - 05.02.2016 15:00","0","22"
"05.02.2016 15:00 - 05.02.2016 16:00","0","11"
"05.02.2016 16:00 - 05.02.2016 17:00","0","105"
"05.02.2016 17:00 - 05.02.2016 18:00","0","208"
"05.02.2016 18:00 - 05.02.2016 19:00","0","143"
"05.02.2016 19:00 - 05.02.2016 20:00","0","60"
"05.02.2016 20:00 - 05.02.2016 21:00","60","0"
"05.02.2016 21:00 - 05.02.2016 22:00","158","0"
"05.02.2016 22:00 - 05.02.2016 23:00","271","0"
"05.02.2016 23:00 - 06.02.2016 00:00","338","0"
"06.02.2016 00:00 - 06.02.2016 01:00","382","0"
"06.02.2016 01:00 - 06.02.2016 02:00","559","0"
"06.02.2016 02:00 - 06.02.2016 03:00","590","0"
"06.02.2016 03:00 - 06.02.2016 04:00","748","0"
"06.02.2016 04:00 - 06.02.2016 05:00","777","0"
"06.02.2016 05:00 - 06.02.2016 06:00","789","0"
"06.02.2016 06:00 - 06.02.2016 07:00","768","0"
"06.02.2016 07:00 - 06.02.2016 08:00","658","0"
"06.02.2016 08:00 - 06.02.2016 09:00","622","0"
"06.02.2016 09:00 - 06.02.2016 10:00","575","0"
"06.02.2016 10:00 - 06.02.2016 11:00","542","0"
"06.02.2016 11:00 - 06.02.2016 12:00","544","0"
"06.02.2016 12:00 - 06.02.2016 13:00","622","0"
"06.02.2016 13:00 - 06.02.2016 14:00","716","0"
"06.02.2016 14:00 - 06.02.2016 15:00","704","0"
"06.02.2016 15:00 - 06.02.2016 16:00","620","0"
"06.02.2016 16:00 - 06.02.2016 17:00","362","0"
"06.02.2016 17:00 - 06.02.2016 18:00","210","0"
"06.02.2016 18:00 - 06.02.2016 19:00","294","0"
"06.02.2016 19:00 - 06.02.2016 20:00","445","0"
"06.02.2016 20:00 - 06.02.2016 21:00","692","0"
"06.02.2016 21:00 - 06.02.2016 22:00","833","0"
"06.02.2016 22:00 - 06.02.2016 23:00","868","0"
"06.02.2016 23:00 - 07.02.2016 00:00","904","0"
"07.02.2016 00:00 - 07.02.2016 01:00","818","0"
"07.02.2016 01:00 - 07.02.2016 02:00","839","0"
"07.02.2016 02:00 - 07.02.2016 03:00","851","0"
"07.02.2016 03:00 - 07.02.2016 04:00","859","0"
"07.02.2016 04:00 - 07.02.2016 05:00","849","0"
"07.02.2016 05:00 - 07.02.2016 06:00","846","0"
"07.02.2016 06:00 - 07.02.2016 07:00","789","0"
"07.02.2016 07:00 - 07.02.2016 08:00","806","0"
"07.02.2016 08:00 - 07.02.2016 09:00","799","0"
"07.02.2016 09:00 - 07.02.2016 10:00","778","0"
"07.02.2016 10:00 - 07.02.2016 11:00","767","0"
"07.02.2016 11:00 - 07.02.2016 12:00","791","0"
"07.02.2016 12:00 - 07.02.2016 13:00","808","0"
"07.02.2016 13:00 - 07.02.2016 14:00","818","0"
"07.02.2016 14:00 - 07.02.2016 15:00","821","0"
"07.02.2016 15:00 - 07.02.2016 16:00","775","0"
"07.02.2016 16:00 - 07.02.2016 17:00","721","0"
"07.02.2016 17:00 - 07.02.2016 18:00","551","0"
"07.02.2016 18:00 - 07.02.2016 19:00","452","0"
"07.02.2016 19:00 - 07.02.2016 20:00","572","0"
"07.02.2016 20:00 - 07.02.2016 21:00","707","0"
"07.02.2016 21:00 - 07.02.2016 22:00","796","0"
"07.02.2016 22:00 - 07.02.2016 23:00","819","0"
"07.02.2016 23:00 - 08.02.2016 00:00","849","0"
"08.02.2016 00:00 - 08.02.2016 01:00","776","0"
"08.02.2016 01:00 - 08.02.2016 02:00","821","0"
"08.02.2016 02:00 - 08.02.2016 03:00","830","0"
"08.02.2016 03:00 - 08.02.2016 04:00","793","0"
"08.02.2016 04:00 - 08.02.2016 05:00","765","0"
"08.02.2016 05:00 - 08.02.2016 06:00","731","0"
"08.02.2016 06:00 - 08.02.2016 07:00","644","0"
